country,latitude,longitude,speed_kmh,type,flags,source_file
Tunisia,36.044179,10.416689,110,128,1024,Tunisia_osm.spc
Tunisia,36.620317,10.40751,110,128,1024,Tunisia_osm.spc
Tunisia,36.566911,10.514755,0,128,1024,Tunisia_osm.spc
Tunisia,36.529534,10.544861,0,128,1024,Tunisia_osm.spc
Tunisia,35.8615,10.584232,70,128,1024,Tunisia_osm.spc
UnitedKingdom,51.409484,-0.016355,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.268131,-0.018459,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.268306,-0.01861,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.456065,-0.063967,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.456056,-0.064033,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.473685,-0.081329,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.464666,-0.083803,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.453161,-0.087079,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.494052,-0.087862,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.494118,-0.088214,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.487859,-0.106478,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.487185,-0.107141,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.488631,-0.123235,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.49234,-0.125285,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.388582,-0.128711,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.488893,-0.130098,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.487659,-0.130262,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.490905,-0.133968,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.49149,-0.135684,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.392351,-0.139483,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.266242,-0.151334,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.427741,-0.168433,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.381457,-0.195663,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.396702,-0.200255,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.396289,-0.20041,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.390259,-0.205524,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.390326,-0.205608,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.268411,-0.209754,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.326621,-0.210425,40,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.456278,-0.219137,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.406994,-0.229146,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.463346,-0.229635,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.40155,-0.241695,50,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.350068,-0.244138,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.410096,-0.245808,50,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.489824,-0.246095,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.489654,-0.24617,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.515254,-0.008568,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.51524,-0.008741,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.521187,-0.010424,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.520757,-0.010535,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.572488,-0.018825,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.511207,-0.023851,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.685557,-0.0244,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.6054,-0.024704,50,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.538697,-0.025879,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.526676,-0.02708,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.511762,-0.02764,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.542681,-0.028434,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.601456,-0.049646,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.514411,-0.056279,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.591849,-0.059205,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.549164,-0.059461,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.655318,-0.059524,40,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.682702,-0.061375,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.682533,-0.061467,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.546324,-0.070058,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.538169,-0.070296,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.555281,-0.074524,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.622322,-0.082244,40,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.509152,-0.082754,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.509233,-0.083969,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.610615,-0.085921,40,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.561355,-0.091716,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.569015,-0.094633,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.529131,-0.094996,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.511,-0.095594,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.547255,-0.095812,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.548568,-0.098115,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.569013,-0.098291,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.542061,-0.09855,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.536702,-0.103398,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.547943,-0.106213,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.525668,-0.111544,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.53154,-0.111916,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.560812,-0.11395,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.554253,-0.114324,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.65361,-0.114547,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.510233,-0.116721,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.540625,-0.11703,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.688166,-0.120313,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.688517,-0.120415,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.554298,-0.121292,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.652033,-0.121651,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.555916,-0.121683,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.549807,-0.127959,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.527832,-0.129406,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.531024,-0.134881,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.5313,-0.135143,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.544497,-0.135193,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.588522,-0.135564,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.52554,-0.135973,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.569522,-0.137179,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.569472,-0.137317,30,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.538889,-0.138396,0,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.524423,-0.140798,20,128,1024,UnitedKingdom_osm.spc
UnitedKingdom,51.523963,-0.145865,0,128,1024,UnitedKingdom_osm.spc
